sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,aim_fraction_colu,aim_fraction_arab,species_gambcolu_arabiensis,species_gambiae_coluzzii,species,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
VBS00958-4651STDY7017254,GP799,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9790000000000001,0.002,gamb_colu,coluzzii,coluzzii,-21.198486,67.818436,31.06308,0.6210284,-12.800868,2.3433146,19.730665,3.3270833,27.343437,9.828513
VBS00960-4651STDY7017255,GP801,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9790000000000001,0.002,gamb_colu,coluzzii,coluzzii,-17.247246,23.282484,-19.877619,14.869372,-12.333338,-10.055186,44.74284,-10.905263,5.762851,42.504448
VBS00961-4651STDY7017256,GP802,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.988,0.002,gamb_colu,coluzzii,coluzzii,10.572602,-1.0995387,-16.28506,2.8345096,-25.02231,13.768221,-23.468136,-28.75873,19.602554,8.257498
VBS00962-4651STDY7017257,GP803,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.987,0.002,gamb_colu,coluzzii,coluzzii,-10.922374,-12.283943,6.8841414,11.465736,4.0970683,5.7316504,11.108535,-5.803147,-21.549776,26.325005
VBS00964-4651STDY7017258,GP805,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.98,0.002,gamb_colu,coluzzii,coluzzii,-24.212936,-15.483912,29.14356,2.3998628,29.202412,30.149208,-12.930378,3.5351248,13.568259,-31.467308
VBS00969-4651STDY7017259,GP810,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.99,0.002,gamb_colu,coluzzii,coluzzii,13.059535,3.217815,-8.699814,0.997513,2.2055993,-21.492952,-11.22686,-0.32006034,-17.128466,-17.38495
VBS00970-4651STDY7017260,GP811,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.987,0.002,gamb_colu,coluzzii,coluzzii,13.400169,-20.52932,-10.477878,8.234965,10.237205,-6.182282,-17.24151,6.7211404,-1.2626702,26.207432
VBS00971-4651STDY7017261,GP812,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9840000000000001,0.002,gamb_colu,coluzzii,coluzzii,-0.037140574,-18.30827,3.7154088,-35.109493,-19.45766,2.1489935,29.066212,-9.239895,9.725431,4.0163994
VBS00972-4651STDY7017262,GP813,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9840000000000001,0.002,gamb_colu,coluzzii,coluzzii,15.541638,29.692698,-33.022728,37.32857,30.209183,-14.697272,-29.513542,-45.927395,-6.5194263,-9.81399
VBS00974-4651STDY7017263,GP815,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9790000000000001,0.002,gamb_colu,coluzzii,coluzzii,2.0843408,11.153641,1.046061,4.861364,-2.8950284,-2.964848,-6.7163177,-3.9895797,15.991076,-8.37693
VBS00975-4651STDY7017264,GP816,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.973,0.002,gamb_colu,coluzzii,coluzzii,8.046424,6.165521,14.095428,19.629757,14.677573,-13.725048,20.245735,0.57932186,-7.911248,5.0665507
VBS00976-4651STDY7017265,GP817,Tovi Lehmann,Mali,Dallowere,2014,6,13.616,-7.037000000000001,F,1177-VO-ML-LEHMANN-MNF00004,v3.1,0.9790000000000001,0.002,gamb_colu,coluzzii,coluzzii,-0.8833187,14.36908,-19.132563,10.385511,15.008173,-3.4511611,27.70692,18.3188,-27.658865,-51.611443
